"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"bluez-headers-5.84","bluez-headers","5.84","","x86_64-linux","/nix/store/f9yfvyf25hpdk7hh3y9si9ynzqv63gx0-bluez-headers-5.84","['/nix/store/f9yfvyf25hpdk7hh3y9si9ynzqv63gx0-bluez-headers-5.84']","/nix/store/5m9m00jl5lbxx2inxq1gwif27lbwwkkk-bluez-headers-5.84.drv","cpe:2.3:a:bluez-headers:bluez-headers:5.84:*:*:*:*:*:*:*","pkg:nix/bluez-headers@5.84","","bluez-headers","5.84","https://www.bluez.org/","False","Official Linux Bluetooth protocol stack","bsd2;gpl2Plus;lgpl21Plus;mit","BSD-2-Clause;GPL-2.0-or-later;LGPL-2.1-or-later;MIT",""
"boehm-gc-8.2.8","boehm-gc-8.2.8","","","","/nix/store/1ngdf6ag33bs7wfiszghah0yvkl5rnyd-boehm-gc-8.2.8","['/nix/store/1ngdf6ag33bs7wfiszghah0yvkl5rnyd-boehm-gc-8.2.8']","/nix/store/4dzrlmn2g5g36vpwam9rw0qj9rqlh72x-boehm-gc-8.2.8.drv","cpe:2.3:a:boehm-gc-8.2.8:boehm-gc-8.2.8::*:*:*:*:*:*:*","pkg:nix/boehm-gc-8.2.8","","boehm-gc","8.2.8","https://hboehm.info/gc/","False","Boehm-Demers-Weiser conservative garbage collector for C and C++","boehmGC","Boehm-GC",""
"boost-1.87.0","boost","1.87.0","/nix/store/wpbcp7kf7xcjaf7kd7nqx23y6n8h86lf-cmake-paths-173.patch /nix/store/pwizrmqs4942rckp2175byjw4icpl3r7-e7433ba54596da97cb7859455cd37ca140305a9c.patch /nix/store/pcf6ph86qyrdww6iv7bw8hd5krjy9afi-63996e427b4470c7b99b0f4cafb94839ea3670b6.patch","x86_64-linux","/nix/store/nhg2m2hmkia2zx88jc2dycs5pnm6zja4-boost-1.87.0","['/nix/store/nhg2m2hmkia2zx88jc2dycs5pnm6zja4-boost-1.87.0']","/nix/store/5kvj1zv4iajxa2zxsya5y6dii7dwails-boost-1.87.0.drv","cpe:2.3:a:boost:boost:1.87.0:*:*:*:*:*:*:*","pkg:nix/boost@1.87.0","","boost","1.87.0","http://boost.org/","False","Collection of C++ libraries","boost","BSL-1.0",""
"boost-build-boost-1.87.0","boost-build","boost-1.87.0","/nix/store/j4vm04jbw9ij8yy39zcfab660ih7nih5-fix-clang-target.patch","x86_64-linux","/nix/store/av4wliyp0six3isxwfcisz0yj626ywxy-boost-build-boost-1.87.0","['/nix/store/av4wliyp0six3isxwfcisz0yj626ywxy-boost-build-boost-1.87.0']","/nix/store/l5gqzvl248m5vp76kjrbnl85z61my9jr-boost-build-boost-1.87.0.drv","cpe:2.3:a:boost-build:boost-build:boost-1.87.0:*:*:*:*:*:*:*","pkg:nix/boost-build@boost-1.87.0","","","","","","","","",""
"boost.pc","boost.pc","","","x86_64-linux","/nix/store/3nvdwiywkx273dl5rjc1v8rkjd8ssqp3-boost.pc","['/nix/store/3nvdwiywkx273dl5rjc1v8rkjd8ssqp3-boost.pc']","/nix/store/ir473xp80d9hlbh20ig0n9pangz23b2i-boost.pc.drv","cpe:2.3:a:boost.pc:boost.pc::*:*:*:*:*:*:*","pkg:nix/boost.pc","","","","","","","","",""
"boost_1_87_0.tar.bz2","boost_1_87_0.tar.bz2","","","x86_64-linux","/nix/store/s0ncgmqnrznz2yzha95f695vz88fd30y-boost_1_87_0.tar.bz2","['/nix/store/s0ncgmqnrznz2yzha95f695vz88fd30y-boost_1_87_0.tar.bz2']","/nix/store/byw49zpfgvcm87miwqq7qzdnqbcndsa1-boost_1_87_0.tar.bz2.drv","cpe:2.3:a:boost_1_87_0.tar.bz2:boost_1_87_0.tar.bz2::*:*:*:*:*:*:*","pkg:nix/boost_1_87_0.tar.bz2","mirror://sourceforge/boost/boost_1_87_0.tar.bz2 https://boostorg.jfrog.io/artifactory/main/release/1.87.0/source/boost_1_87_0.tar.bz2","","","","","","","",""
"bootstrap-stage-xgcc-gcc-wrapper-","bootstrap-stage-xgcc-gcc-wrapper","","","x86_64-linux","/nix/store/gsg7x2c4bpp6l5akyigna29jy8l3p48j-bootstrap-stage-xgcc-gcc-wrapper-","['/nix/store/gsg7x2c4bpp6l5akyigna29jy8l3p48j-bootstrap-stage-xgcc-gcc-wrapper-']","/nix/store/1dj3n452i3fwsknzmf6ywgs1fls72gm5-bootstrap-stage-xgcc-gcc-wrapper-.drv","cpe:2.3:a:bootstrap-stage-xgcc-gcc-wrapper:bootstrap-stage-xgcc-gcc-wrapper::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage-xgcc-gcc-wrapper","","","","","","","","",""
"bootstrap-stage-xgcc-stdenv-linux","bootstrap-stage-xgcc-stdenv-linux","","","x86_64-linux","/nix/store/azdg07c0qmzmj6cpnbpgmrh9gk1jl91d-bootstrap-stage-xgcc-stdenv-linux","['/nix/store/azdg07c0qmzmj6cpnbpgmrh9gk1jl91d-bootstrap-stage-xgcc-stdenv-linux']","/nix/store/cy4mn8hhfszzdscfb4rmpvrsfrsxysfs-bootstrap-stage-xgcc-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage-xgcc-stdenv-linux:bootstrap-stage-xgcc-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage-xgcc-stdenv-linux","","","","","","","","",""
"bootstrap-stage-xgcc-stdenv-linux","bootstrap-stage-xgcc-stdenv-linux","","","x86_64-linux","/nix/store/anilwwzb04k8rvj8fhbkxv6hhdf07rfc-bootstrap-stage-xgcc-stdenv-linux","['/nix/store/anilwwzb04k8rvj8fhbkxv6hhdf07rfc-bootstrap-stage-xgcc-stdenv-linux']","/nix/store/l5cvw4zfz6c6763sxiznzsi8jpi8dvgl-bootstrap-stage-xgcc-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage-xgcc-stdenv-linux:bootstrap-stage-xgcc-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage-xgcc-stdenv-linux","","","","","","","","",""
"bootstrap-stage0-binutils-wrapper-","bootstrap-stage0-binutils-wrapper","","","x86_64-linux","/nix/store/bmql7w3a7gkszzay13vri2x60grf9w68-bootstrap-stage0-binutils-wrapper-","['/nix/store/bmql7w3a7gkszzay13vri2x60grf9w68-bootstrap-stage0-binutils-wrapper-']","/nix/store/j20zcxgzq4fn3krfz54pnkr3fnnwz21h-bootstrap-stage0-binutils-wrapper-.drv","cpe:2.3:a:bootstrap-stage0-binutils-wrapper:bootstrap-stage0-binutils-wrapper::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage0-binutils-wrapper","","","","","","","","",""
"bootstrap-stage0-glibc-bootstrapFiles","bootstrap-stage0-glibc","bootstrapFiles","","x86_64-linux","/nix/store/vwfprzg8aimy7mfjyn9qcj1swk0f0i82-bootstrap-stage0-glibc-bootstrapFiles","['/nix/store/vwfprzg8aimy7mfjyn9qcj1swk0f0i82-bootstrap-stage0-glibc-bootstrapFiles']","/nix/store/swcark68dhh8qx8jnq6xjs2siakw5ggz-bootstrap-stage0-glibc-bootstrapFiles.drv","cpe:2.3:a:bootstrap-stage0-glibc:bootstrap-stage0-glibc:bootstrapFiles:*:*:*:*:*:*:*","pkg:nix/bootstrap-stage0-glibc@bootstrapFiles","","","","","","","","",""
"bootstrap-stage0-glibc-iconv-bootstrapFiles","bootstrap-stage0-glibc-iconv-bootstrapFiles","","","x86_64-linux","/nix/store/ywrl6q7cz7skb52rwgafkvvzm3bsvrap-bootstrap-stage0-glibc-iconv-bootstrapFiles","['/nix/store/ywrl6q7cz7skb52rwgafkvvzm3bsvrap-bootstrap-stage0-glibc-iconv-bootstrapFiles']","/nix/store/b37d1529xzfyv2447jb44zd1dfg2dncc-bootstrap-stage0-glibc-iconv-bootstrapFiles.drv","cpe:2.3:a:bootstrap-stage0-glibc-iconv-bootstrapFiles:bootstrap-stage0-glibc-iconv-bootstrapFiles::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage0-glibc-iconv-bootstrapFiles","","","","","","","","",""
"bootstrap-stage0-stdenv-linux","bootstrap-stage0-stdenv-linux","","","x86_64-linux","/nix/store/ajrdf015k5ipn89gyh06isniabysrkcw-bootstrap-stage0-stdenv-linux","['/nix/store/ajrdf015k5ipn89gyh06isniabysrkcw-bootstrap-stage0-stdenv-linux']","/nix/store/ydld0fh638kgppqrfx30fr205wiab9ja-bootstrap-stage0-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage0-stdenv-linux:bootstrap-stage0-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage0-stdenv-linux","","","","","","","","",""
"bootstrap-stage1-gcc-wrapper-","bootstrap-stage1-gcc-wrapper","","","x86_64-linux","/nix/store/n9y3sgvfxq63p8vvp89w0dm2cnakkaih-bootstrap-stage1-gcc-wrapper-","['/nix/store/n9y3sgvfxq63p8vvp89w0dm2cnakkaih-bootstrap-stage1-gcc-wrapper-']","/nix/store/9d8apjiirj47r6c9hcsri7j0gfc6bm5p-bootstrap-stage1-gcc-wrapper-.drv","cpe:2.3:a:bootstrap-stage1-gcc-wrapper:bootstrap-stage1-gcc-wrapper::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage1-gcc-wrapper","","","","","","","","",""
"bootstrap-stage1-stdenv-linux","bootstrap-stage1-stdenv-linux","","","x86_64-linux","/nix/store/wkqjkkwnwhs270sav1mrdz089cmydmj8-bootstrap-stage1-stdenv-linux","['/nix/store/wkqjkkwnwhs270sav1mrdz089cmydmj8-bootstrap-stage1-stdenv-linux']","/nix/store/033w3243njlfz84fisgzg8rfhxxnbz3l-bootstrap-stage1-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage1-stdenv-linux:bootstrap-stage1-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage1-stdenv-linux","","","","","","","","",""
"bootstrap-stage1-stdenv-linux","bootstrap-stage1-stdenv-linux","","","x86_64-linux","/nix/store/8qbdvj24jhi4920b5xp2pvhmg0pv95mz-bootstrap-stage1-stdenv-linux","['/nix/store/8qbdvj24jhi4920b5xp2pvhmg0pv95mz-bootstrap-stage1-stdenv-linux']","/nix/store/azldj1vl9q67bin997dfwdknvgx94qiw-bootstrap-stage1-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage1-stdenv-linux:bootstrap-stage1-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage1-stdenv-linux","","","","","","","","",""
"bootstrap-stage2-gcc-wrapper-14.3.0","bootstrap-stage2-gcc-wrapper","14.3.0","","x86_64-linux","/nix/store/mvcg8rgxl6z4l48as7jwpsj13vh3v5r5-bootstrap-stage2-gcc-wrapper-14.3.0","['/nix/store/mvcg8rgxl6z4l48as7jwpsj13vh3v5r5-bootstrap-stage2-gcc-wrapper-14.3.0']","/nix/store/albvxvdyyknjciy37p9s427l3ndjzj5j-bootstrap-stage2-gcc-wrapper-14.3.0.drv","cpe:2.3:a:bootstrap-stage2-gcc-wrapper:bootstrap-stage2-gcc-wrapper:14.3.0:*:*:*:*:*:*:*","pkg:nix/bootstrap-stage2-gcc-wrapper@14.3.0","","","","","","","","",""
"bootstrap-stage2-stdenv-linux","bootstrap-stage2-stdenv-linux","","","x86_64-linux","/nix/store/vja40nimj239dz98hbkdr9z89qkgkhq3-bootstrap-stage2-stdenv-linux","['/nix/store/vja40nimj239dz98hbkdr9z89qkgkhq3-bootstrap-stage2-stdenv-linux']","/nix/store/yagxrynvzwknxmk19li1n1v4mfdvzmyq-bootstrap-stage2-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage2-stdenv-linux:bootstrap-stage2-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage2-stdenv-linux","","","","","","","","",""
"bootstrap-stage2-stdenv-linux","bootstrap-stage2-stdenv-linux","","","x86_64-linux","/nix/store/v7b56xck2fj6afgazb1yc4wwbrwsw3rq-bootstrap-stage2-stdenv-linux","['/nix/store/v7b56xck2fj6afgazb1yc4wwbrwsw3rq-bootstrap-stage2-stdenv-linux']","/nix/store/za8a6fx3lz64jjijjnmh58vlgnzxpa0h-bootstrap-stage2-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage2-stdenv-linux:bootstrap-stage2-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage2-stdenv-linux","","","","","","","","",""
"bootstrap-stage3-gcc-wrapper-14.3.0","bootstrap-stage3-gcc-wrapper","14.3.0","","x86_64-linux","/nix/store/9yc07byv0819wvd1s6ksh8c86hsf0h4f-bootstrap-stage3-gcc-wrapper-14.3.0","['/nix/store/9yc07byv0819wvd1s6ksh8c86hsf0h4f-bootstrap-stage3-gcc-wrapper-14.3.0']","/nix/store/ab399yi9rwhynwh0w413lpcc7d785076-bootstrap-stage3-gcc-wrapper-14.3.0.drv","cpe:2.3:a:bootstrap-stage3-gcc-wrapper:bootstrap-stage3-gcc-wrapper:14.3.0:*:*:*:*:*:*:*","pkg:nix/bootstrap-stage3-gcc-wrapper@14.3.0","","","","","","","","",""
"bootstrap-stage3-stdenv-linux","bootstrap-stage3-stdenv-linux","","","x86_64-linux","/nix/store/vjvdnkalll914al4v8wc45xbasdrllz4-bootstrap-stage3-stdenv-linux","['/nix/store/vjvdnkalll914al4v8wc45xbasdrllz4-bootstrap-stage3-stdenv-linux']","/nix/store/ypqpy6znicl1b84wxi28f5zzn91l40ky-bootstrap-stage3-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage3-stdenv-linux:bootstrap-stage3-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage3-stdenv-linux","","","","","","","","",""
"bootstrap-stage3-stdenv-linux","bootstrap-stage3-stdenv-linux","","","x86_64-linux","/nix/store/j7sbhs7c8wi0rxfh2f8wyngjdj5lb3z5-bootstrap-stage3-stdenv-linux","['/nix/store/j7sbhs7c8wi0rxfh2f8wyngjdj5lb3z5-bootstrap-stage3-stdenv-linux']","/nix/store/za18dg04d3rvz6548h8x47ijdg1v9q99-bootstrap-stage3-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage3-stdenv-linux:bootstrap-stage3-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage3-stdenv-linux","","","","","","","","",""
"bootstrap-stage4-gcc-wrapper-14.3.0","bootstrap-stage4-gcc-wrapper","14.3.0","","x86_64-linux","/nix/store/wwyy0zs9m6kqdfxjg7q1sdw0j6bkbq3h-bootstrap-stage4-gcc-wrapper-14.3.0","['/nix/store/wwyy0zs9m6kqdfxjg7q1sdw0j6bkbq3h-bootstrap-stage4-gcc-wrapper-14.3.0']","/nix/store/wxiw52zl9awsrlw049sn18bgmvpvzq15-bootstrap-stage4-gcc-wrapper-14.3.0.drv","cpe:2.3:a:bootstrap-stage4-gcc-wrapper:bootstrap-stage4-gcc-wrapper:14.3.0:*:*:*:*:*:*:*","pkg:nix/bootstrap-stage4-gcc-wrapper@14.3.0","","","","","","","","",""
"bootstrap-stage4-stdenv-linux","bootstrap-stage4-stdenv-linux","","","x86_64-linux","/nix/store/w9nz4b83aqz0swnjsl7l2fhj5n32jv10-bootstrap-stage4-stdenv-linux","['/nix/store/w9nz4b83aqz0swnjsl7l2fhj5n32jv10-bootstrap-stage4-stdenv-linux']","/nix/store/qjpigy3pvvfg231d43z3hs36h9xzsn8m-bootstrap-stage4-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage4-stdenv-linux:bootstrap-stage4-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage4-stdenv-linux","","","","","","","","",""
"bootstrap-stage4-stdenv-linux","bootstrap-stage4-stdenv-linux","","","x86_64-linux","/nix/store/4ay6i43dicfhds58pfsmiw9xscxrslv6-bootstrap-stage4-stdenv-linux","['/nix/store/4ay6i43dicfhds58pfsmiw9xscxrslv6-bootstrap-stage4-stdenv-linux']","/nix/store/xs5kqy1xzisn56jcf60yqc5s7383dfdy-bootstrap-stage4-stdenv-linux.drv","cpe:2.3:a:bootstrap-stage4-stdenv-linux:bootstrap-stage4-stdenv-linux::*:*:*:*:*:*:*","pkg:nix/bootstrap-stage4-stdenv-linux","","","","","","","","",""
"bootstrap-tools","bootstrap-tools","","","x86_64-linux","/nix/store/razasrvdg7ckplfmvdxv4ia3wbayr94s-bootstrap-tools","['/nix/store/razasrvdg7ckplfmvdxv4ia3wbayr94s-bootstrap-tools']","/nix/store/05q48dcd4lgk4vh7wyk330gr2fr082i2-bootstrap-tools.drv","cpe:2.3:a:bootstrap-tools:bootstrap-tools::*:*:*:*:*:*:*","pkg:nix/bootstrap-tools","","","","","","","","",""
"bootstrap-tools.tar.xz","bootstrap-tools.tar.xz","","","builtin","/nix/store/2pizl7lq4awa7p9bklr8037yh1sca0hg-bootstrap-tools.tar.xz","['/nix/store/2pizl7lq4awa7p9bklr8037yh1sca0hg-bootstrap-tools.tar.xz']","/nix/store/xjkydxc0n24mwxp8kh4wn5jq0fppga9k-bootstrap-tools.tar.xz.drv","cpe:2.3:a:bootstrap-tools.tar.xz:bootstrap-tools.tar.xz::*:*:*:*:*:*:*","pkg:nix/bootstrap-tools.tar.xz","http://tarballs.nixos.org/stdenv/x86_64-unknown-linux-gnu/82b583ba2ba2e5706b35dbe23f31362e62be2a9d/bootstrap-tools.tar.xz","","","","","","","",""
"brotli-1.1.0","brotli","1.1.0","/nix/store/97zv8kqclazyckapna88q8fx13bxb3vp-revert-runpath.patch","x86_64-linux","/nix/store/gb51q8bp4psndllmbhp5532bhyd6v64n-brotli-1.1.0","['/nix/store/gb51q8bp4psndllmbhp5532bhyd6v64n-brotli-1.1.0']","/nix/store/s7iq6x2nqa47p9j29ilsjjkphxw6c0mh-brotli-1.1.0.drv","cpe:2.3:a:google:brotli:1.1.0:*:*:*:*:*:*:*","pkg:nix/brotli@1.1.0","","brotli","1.1.0","https://github.com/google/brotli","False","General-purpose lossless compression library with CLI","mit","MIT",""
"buildcatrust-0.4.0.tar.gz","buildcatrust-0.4.0.tar.gz","","","x86_64-linux","/nix/store/lv6zha3mhr42ndrwg24p9a8bxlgljfrb-buildcatrust-0.4.0.tar.gz","['/nix/store/lv6zha3mhr42ndrwg24p9a8bxlgljfrb-buildcatrust-0.4.0.tar.gz']","/nix/store/yif6yxabqjfkns8vncbhwnzlh4yjlfyk-buildcatrust-0.4.0.tar.gz.drv","cpe:2.3:a:buildcatrust-0.4.0.tar.gz:buildcatrust-0.4.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/buildcatrust-0.4.0.tar.gz","mirror://pypi/b/buildcatrust/buildcatrust-0.4.0.tar.gz","","","","","","","",""
"builder.pl","builder.pl","","","x86_64-linux","/nix/store/j3sd8i89yxah78rs4rjm354ih2zikv8w-builder.pl","['/nix/store/j3sd8i89yxah78rs4rjm354ih2zikv8w-builder.pl']","/nix/store/fnsdpayj5pzgaidczhrmy91r8yb1ym9p-builder.pl.drv","cpe:2.3:a:builder.pl:builder.pl::*:*:*:*:*:*:*","pkg:nix/builder.pl","","","","","","","","",""
"busybox","busybox","","","builtin","/nix/store/p9wzypb84a60ymqnhqza17ws0dvlyprg-busybox","['/nix/store/p9wzypb84a60ymqnhqza17ws0dvlyprg-busybox']","/nix/store/0m4y3j4pnivlhhpr5yqdvlly86p93fwc-busybox.drv","cpe:2.3:a:busybox:busybox::*:*:*:*:*:*:*","pkg:nix/busybox","http://tarballs.nixos.org/stdenv/x86_64-unknown-linux-gnu/82b583ba2ba2e5706b35dbe23f31362e62be2a9d/busybox","","","","","","","",""
"byacc-20241231","byacc","20241231","","x86_64-linux","/nix/store/j7xvbd8wsa6ik7h4bifapzf4phxdqkhd-byacc-20241231","['/nix/store/j7xvbd8wsa6ik7h4bifapzf4phxdqkhd-byacc-20241231']","/nix/store/4nx490dinm7cxyig76xrcrharmbfpndb-byacc-20241231.drv","cpe:2.3:a:openeuler:byacc:20241231:*:*:*:*:*:*:*","pkg:nix/byacc@20241231","","byacc","20241231","https://invisible-island.net/byacc/byacc.html","False","Berkeley YACC","publicDomain","",""
"byacc-20241231","byacc","20241231","","x86_64-linux","/nix/store/j7xvbd8wsa6ik7h4bifapzf4phxdqkhd-byacc-20241231","['/nix/store/j7xvbd8wsa6ik7h4bifapzf4phxdqkhd-byacc-20241231']","/nix/store/8hs8q0lpi3xv25yhwmqgiln0l2hnirwb-byacc-20241231.drv","cpe:2.3:a:openeuler:byacc:20241231:*:*:*:*:*:*:*","pkg:nix/byacc@20241231","","byacc","20241231","https://invisible-island.net/byacc/byacc.html","False","Berkeley YACC","publicDomain","",""
"byacc-20241231.tgz","byacc-20241231.tgz","","","builtin","/nix/store/ra6dm7jyqr32wy3mih9mh9gwpw86551f-byacc-20241231.tgz","['/nix/store/ra6dm7jyqr32wy3mih9mh9gwpw86551f-byacc-20241231.tgz']","/nix/store/b6yxpjizcj55gzmm8vpjzdxgl15246qv-byacc-20241231.tgz.drv","cpe:2.3:a:byacc-20241231.tgz:byacc-20241231.tgz::*:*:*:*:*:*:*","pkg:nix/byacc-20241231.tgz","https://invisible-mirror.net/archives/byacc/byacc-20241231.tgz","","","","","","","",""
"byacc-20241231.tgz","byacc-20241231.tgz","","","x86_64-linux","/nix/store/ra6dm7jyqr32wy3mih9mh9gwpw86551f-byacc-20241231.tgz","['/nix/store/ra6dm7jyqr32wy3mih9mh9gwpw86551f-byacc-20241231.tgz']","/nix/store/v7fxzy1szq463xklih149ysafgbsw7pc-byacc-20241231.tgz.drv","cpe:2.3:a:byacc-20241231.tgz:byacc-20241231.tgz::*:*:*:*:*:*:*","pkg:nix/byacc-20241231.tgz","https://invisible-mirror.net/archives/byacc/byacc-20241231.tgz ftp://ftp.invisible-island.net/byacc/byacc-20241231.tgz","","","","","","","",""
"bytemuck-1.24.0","bytemuck-1.24.0","","","x86_64-linux","/nix/store/bzaaibsd605id8v6qhmnniflpl0nw5gv-bytemuck-1.24.0","['/nix/store/bzaaibsd605id8v6qhmnniflpl0nw5gv-bytemuck-1.24.0']","/nix/store/vkaksc1ry688y2k92zxwj5hbpk8yiayd-bytemuck-1.24.0.drv","cpe:2.3:a:bytemuck-1.24.0:bytemuck-1.24.0::*:*:*:*:*:*:*","pkg:nix/bytemuck-1.24.0","","","","","","","","",""
"bzip2-1.0.8","bzip2","1.0.8","/nix/store/lpw1q2ska8qrwyc4fnwfb0iliklcygrv-bzip2-1.0.6.2-autoconfiscated.patch","x86_64-linux","/nix/store/c9gi6iyyki9z92gycdb13wbpjqxwsxis-bzip2-1.0.8","['/nix/store/c9gi6iyyki9z92gycdb13wbpjqxwsxis-bzip2-1.0.8']","/nix/store/agnfh81jpn2w5nyk9129pqzgg5xcjlwf-bzip2-1.0.8.drv","cpe:2.3:a:bzip2:bzip2:1.0.8:*:*:*:*:*:*:*","pkg:nix/bzip2@1.0.8","","bzip2","1.0.8","https://www.sourceware.org/bzip2","False","High-quality data compression program","bsdOriginal","BSD-4-Clause","alejandrosanchzmedina@gmail.com;artturin@artturin.com;emily+nix@downunderctf.com;John.Ericson@Obsidian.Systems;hello+nixpkgs@j-k.io;bensiraphob@gmail.com"
"bzip2-1.0.8.tar.gz","bzip2-1.0.8.tar.gz","","","builtin","/nix/store/slpdqm3wlhwbkzyijjz3xpifa219ac0x-bzip2-1.0.8.tar.gz","['/nix/store/slpdqm3wlhwbkzyijjz3xpifa219ac0x-bzip2-1.0.8.tar.gz']","/nix/store/mhrxc5w6drwi4m5ykbdrayz7869i9mx9-bzip2-1.0.8.tar.gz.drv","cpe:2.3:a:bzip2-1.0.8.tar.gz:bzip2-1.0.8.tar.gz::*:*:*:*:*:*:*","pkg:nix/bzip2-1.0.8.tar.gz","https://sourceware.org/pub/bzip2/bzip2-1.0.8.tar.gz","","","","","","","",""
"c-ares-1.34.6","c-ares","1.34.6","","x86_64-linux","/nix/store/3bz30qpdzgyafjddx1pfglc71afhkrh5-c-ares-1.34.6","['/nix/store/3bz30qpdzgyafjddx1pfglc71afhkrh5-c-ares-1.34.6']","/nix/store/hks0hf454wwnjdmzf9c3v5p9ps6g5ljp-c-ares-1.34.6.drv","cpe:2.3:a:c-ares:c-ares:1.34.6:*:*:*:*:*:*:*","pkg:nix/c-ares@1.34.6","","c-ares","1.34.6","https://c-ares.haxx.se","False","C library for asynchronous DNS requests","mit","MIT",""
"c-ares-1.34.6","c-ares","1.34.6","","x86_64-linux","/nix/store/wln7w8qacc29q0chg9i3qqqblcyxnipd-c-ares-1.34.6","['/nix/store/wln7w8qacc29q0chg9i3qqqblcyxnipd-c-ares-1.34.6']","/nix/store/i60y1bnbl3rb35v6msmzmv4x3pirq57g-c-ares-1.34.6.drv","cpe:2.3:a:c-ares:c-ares:1.34.6:*:*:*:*:*:*:*","pkg:nix/c-ares@1.34.6","","c-ares","1.34.6","https://c-ares.haxx.se","False","C library for asynchronous DNS requests","mit","MIT",""
"c-ares-1.34.6.tar.gz","c-ares-1.34.6.tar.gz","","","x86_64-linux","/nix/store/p8k4d8a43zbyls37b568x9zzd84z3hq9-c-ares-1.34.6.tar.gz","['/nix/store/p8k4d8a43zbyls37b568x9zzd84z3hq9-c-ares-1.34.6.tar.gz']","/nix/store/ldq8i2kmgbyiqxczazkqcw1bb6zk8zs2-c-ares-1.34.6.tar.gz.drv","cpe:2.3:a:c-ares-1.34.6.tar.gz:c-ares-1.34.6.tar.gz::*:*:*:*:*:*:*","pkg:nix/c-ares-1.34.6.tar.gz","https://github.com/c-ares/c-ares/releases/download/v1.34.6/c-ares-1.34.6.tar.gz","","","","","","","",""
"cacert-blocklist.txt","cacert-blocklist.txt","","","x86_64-linux","/nix/store/qdcwkdlzxhx445skviaqi86l6iqxwadi-cacert-blocklist.txt","['/nix/store/qdcwkdlzxhx445skviaqi86l6iqxwadi-cacert-blocklist.txt']","/nix/store/cv55cpp43spbbzi1kjvdxqmjk0qdf86b-cacert-blocklist.txt.drv","cpe:2.3:a:cacert-blocklist.txt:cacert-blocklist.txt::*:*:*:*:*:*:*","pkg:nix/cacert-blocklist.txt","","","","","","","","",""
"cacert-extra-certificates-bundle.crt","cacert-extra-certificates-bundle.crt","","","x86_64-linux","/nix/store/qmiphabcnnc4glgmdv5zqql469j7g6c8-cacert-extra-certificates-bundle.crt","['/nix/store/qmiphabcnnc4glgmdv5zqql469j7g6c8-cacert-extra-certificates-bundle.crt']","/nix/store/fhy74p6l5d79f72w3lp63flni6g9d4hf-cacert-extra-certificates-bundle.crt.drv","cpe:2.3:a:cacert-extra-certificates-bundle.crt:cacert-extra-certificates-bundle.crt::*:*:*:*:*:*:*","pkg:nix/cacert-extra-certificates-bundle.crt","","","","","","","","",""
"cacheline_undefined.patch","cacheline_undefined.patch","","","x86_64-linux","/nix/store/d0jdif3xk7pmr5pichygigpk5rnfcq2r-cacheline_undefined.patch","['/nix/store/d0jdif3xk7pmr5pichygigpk5rnfcq2r-cacheline_undefined.patch']","/nix/store/a6ad5vw9nar1d3fx8fn2np0x0v9gv1sv-cacheline_undefined.patch.drv","cpe:2.3:a:cacheline_undefined.patch:cacheline_undefined.patch::*:*:*:*:*:*:*","pkg:nix/cacheline_undefined.patch","https://github.com/zeromq/libzmq/pull/4711/commits/55bd6b3df06734730d3012c17bc26681e25b549d.patch","","","","","","","",""
